retailer,country,country_iso,account,site_type,product_id,product_title,product_description,oem,model_and_series,processor_brand,processor_series,processor_model,processor_number,processor_generation,graphics_card,form_factor,screen_size,screen_type,ram_gb,storage_gb,storage_type,operating_system,original_price_local,selling_price_local,usd_original_price,usd_selling_price,discount_amount_local,discount_pct,currency,price_history,availability,product_url,feed_timestamp,feed_date
Komputronik - PL,Poland,PL,Komputronik - PL,1P Retailer,,Samsung Galaxy Book4 Ultra - Apple M3 M3 (Laptop),,Samsung,Galaxy Book4 Ultra,Apple,Apple M3,Apple M3,M3,3nm Apple Silicon,Integrated Intel Arc Graphics,Laptop,"14.0""",,16GB DDR5,512GB NVMe SSD,SSD,Windows 11 Home,882,882,882,882,0,0,USD,,InStock,https://www.komputronik.pl/products/samsung-galaxy-book4-ultra-apple-m3,2026-08-28T08:15:27.551208+00:00,2026-08-28
Komputronik - PL,Poland,PL,Komputronik - PL,1P Retailer,SKU-PL-0023,MSI Cyborg 15 - Intel Core Ultra 5 125H (Laptop),,MSI,Cyborg 15,Intel,Intel Core Ultra 5,Intel Core Ultra 5,125H,14th Gen / Meteor Lake,Integrated Intel Arc Graphics,Laptop,"16.0""",,32GB LPDDR5X,512GB NVMe SSD,SSD,Windows 11 Home,929,929,929,929,0,0,USD,,InStock,https://www.komputronik.pl/products/msi-cyborg-15-intel-core-ultra-5,2026-08-28T08:15:27.551208+00:00,2026-08-28
Komputronik - PL,Poland,PL,Komputronik - PL,1P Retailer,SKU-PL-0024,"Apple MacBook Pro 14"" M3 - Intel Core i5 1335U (Desktop PC)",,Apple,"MacBook Pro 14"" M3",Intel,Intel Core i5,Intel Core i5,1335U,13th Gen / Raptor Lake,NVIDIA GeForce RTX 4060,Desktop,"27""",,16GB DDR5,1TB NVMe SSD,SSD,Windows 11 Home,976,859,976,859,117,12,USD,,InStock,https://www.komputronik.pl/products/apple-macbook-pro-14-m3-intel-core-i5,2026-08-28T08:15:27.551208+00:00,2026-08-28
Komputronik - PL,Poland,PL,Komputronik - PL,1P Retailer,SKU-PL-0025,Dell Alienware m16 R2 - AMD Ryzen 7 7840HS (Laptop),,Dell,Alienware m16 R2,AMD,AMD Ryzen 7,AMD Ryzen 7,7840HS,Zen 4 / Phoenix,Integrated Intel Arc Graphics,Laptop,"16.0""",,32GB LPDDR5X,512GB NVMe SSD,SSD,Windows 11 Home,1023,839,1023,839,184,18,USD,,InStock,https://www.komputronik.pl/products/dell-alienware-m16-r2-amd-ryzen-7,2026-08-28T08:15:27.551208+00:00,2026-08-28
Komputronik - PL,Poland,PL,Komputronik - PL,1P Retailer,SKU-PL-0026,HP Victus 15 - Apple M3 Pro M3 Pro (Laptop),,HP,Victus 15,Apple,Apple M3 Pro,Apple M3 Pro,M3 Pro,3nm Apple Silicon,Integrated Intel Arc Graphics,Laptop,"14.0""",,16GB DDR5,512GB NVMe SSD,SSD,Windows 11 Home,1070,1070,1070,1070,0,0,USD,,InStock,https://www.komputronik.pl/products/hp-victus-15-apple-m3-pro,2026-08-28T08:15:27.551208+00:00,2026-08-28
Komputronik - PL,Poland,PL,Komputronik - PL,1P Retailer,SKU-PL-0027,Lenovo LOQ 15IRX9 - Intel Core Ultra 7 155H (Laptop),,Lenovo,LOQ 15IRX9,Intel,Intel Core Ultra 7,Intel Core Ultra 7,155H,14th Gen / Meteor Lake,NVIDIA GeForce RTX 4060,Laptop,"16.0""",,32GB LPDDR5X,1TB NVMe SSD,SSD,Windows 11 Home,1117,983,1117,983,134,12,USD,,InStock,https://www.komputronik.pl/products/lenovo-loq-15irx9-intel-core-ultra-7,2026-08-28T08:15:27.551208+00:00,2026-08-28
Komputronik - PL,Poland,PL,Komputronik - PL,1P Retailer,SKU-PL-0028,ASUS Zenbook Duo (2024) - Intel Core i7 13700H (Laptop),,ASUS,Zenbook Duo (2024),Intel,Intel Core i7,Intel Core i7,13700H,13th Gen / Raptor Lake,Integrated Intel Arc Graphics,Laptop,"14.0""",,16GB DDR5,512GB NVMe SSD,SSD,Windows 11 Home,1164,1164,1164,1164,0,0,USD,,InStock,https://www.komputronik.pl/products/asus-zenbook-duo-2024--intel-core-i7,2026-08-28T08:15:27.551208+00:00,2026-08-28
Komputronik - PL,Poland,PL,Komputronik - PL,1P Retailer,SKU-PL-0029,Acer Swift X 14 - Intel Core 7 150U (Laptop),,Acer,Swift X 14,Intel,Intel Core 7,Intel Core 7,150U,14th Gen / Series 1,Integrated Intel Arc Graphics,Laptop,"16.0""",,32GB LPDDR5X,512GB NVMe SSD,SSD,Windows 11 Home,1211,1211,1211,1211,0,0,USD,,InStock,https://www.komputronik.pl/products/acer-swift-x-14-intel-core-7,2026-08-28T08:15:27.551208+00:00,2026-08-28
TERG / MediaExpert - PL,Poland,PL,TERG / MediaExpert - PL,1P Retailer,SKU-PL-0001,"Apple MacBook Pro 16"" M3 Max - Intel Core i9 14900HX (Laptop)",,Apple,"MacBook Pro 16"" M3 Max",Intel,Intel Core i9,Intel Core i9,14900HX,14th Gen / Raptor Lake-HX,Integrated Intel Arc Graphics,Laptop,"16.0""",,32GB LPDDR5X,512GB NVMe SSD,SSD,Windows 11 Home,2184,2184,2184,2184,0,0,USD,,InStock,https://www.mediaexpert.pl/products/apple-macbook-pro-16-m3-max-intel-core-i9,2026-08-28T08:15:27.551208+00:00,2026-08-28
TERG / MediaExpert - PL,Poland,PL,TERG / MediaExpert - PL,1P Retailer,SKU-PL-0002,Dell Inspiron 15 (3520) - AMD Ryzen 5 7520U (Laptop),,Dell,Inspiron 15 (3520),AMD,AMD Ryzen 5,AMD Ryzen 5,7520U,Zen 2 / Mendocino,Integrated Intel Arc Graphics,Laptop,"14.0""",,16GB DDR5,512GB NVMe SSD,SSD,Windows 11 Home,2231,2231,2231,2231,0,0,USD,,InStock,https://www.mediaexpert.pl/products/dell-inspiron-15-3520--amd-ryzen-5,2026-08-28T08:15:27.551208+00:00,2026-08-28
TERG / MediaExpert - PL,Poland,PL,TERG / MediaExpert - PL,1P Retailer,SKU-PL-0003,HP Pavilion Plus 14 - Apple M3 M3 (Laptop),,HP,Pavilion Plus 14,Apple,Apple M3,Apple M3,M3,3nm Apple Silicon,NVIDIA GeForce RTX 4060,Laptop,"16.0""",,32GB LPDDR5X,1TB NVMe SSD,SSD,Windows 11 Home,2278,2005,2278,2005,273,12,USD,,InStock,https://www.mediaexpert.pl/products/hp-pavilion-plus-14-apple-m3,2026-08-28T08:15:27.551208+00:00,2026-08-28
TERG / MediaExpert - PL,Poland,PL,TERG / MediaExpert - PL,1P Retailer,SKU-PL-0004,Lenovo Legion Pro 7i - Intel Core Ultra 5 125H (Laptop),,Lenovo,Legion Pro 7i,Intel,Intel Core Ultra 5,Intel Core Ultra 5,125H,14th Gen / Meteor Lake,Integrated Intel Arc Graphics,Laptop,"14.0""",,16GB DDR5,512GB NVMe SSD,SSD,Windows 11 Home,2325,2325,2325,2325,0,0,USD,,InStock,https://www.mediaexpert.pl/products/lenovo-legion-pro-7i-intel-core-ultra-5,2026-08-28T08:15:27.551208+00:00,2026-08-28
TERG / MediaExpert - PL,Poland,PL,TERG / MediaExpert - PL,1P Retailer,SKU-PL-0005,ASUS TUF Gaming A15 - Intel Core i5 1335U (Laptop),,ASUS,TUF Gaming A15,Intel,Intel Core i5,Intel Core i5,1335U,13th Gen / Raptor Lake,Integrated Intel Arc Graphics,Laptop,"16.0""",,32GB LPDDR5X,512GB NVMe SSD,SSD,Windows 11 Home,2372,1945,2372,1945,427,18,USD,,InStock,https://www.mediaexpert.pl/products/asus-tuf-gaming-a15-intel-core-i5,2026-08-28T08:15:27.551208+00:00,2026-08-28
TERG / MediaExpert - PL,Poland,PL,TERG / MediaExpert - PL,1P Retailer,SKU-PL-0006,Acer Spin 5 - AMD Ryzen 7 7840HS (Desktop PC),,Acer,Spin 5,AMD,AMD Ryzen 7,AMD Ryzen 7,7840HS,Zen 4 / Phoenix,NVIDIA GeForce RTX 4060,Desktop,"27""",,16GB DDR5,1TB NVMe SSD,SSD,Windows 11 Home,2419,2129,2419,2129,290,12,USD,,InStock,https://www.mediaexpert.pl/products/acer-spin-5-amd-ryzen-7,2026-08-28T08:15:27.551208+00:00,2026-08-28
TERG / MediaExpert - PL,Poland,PL,TERG / MediaExpert - PL,1P Retailer,SKU-PL-0007,Samsung Galaxy Book4 Ultra - Apple M3 Pro M3 Pro (Laptop),,Samsung,Galaxy Book4 Ultra,Apple,Apple M3 Pro,Apple M3 Pro,M3 Pro,3nm Apple Silicon,Integrated Intel Arc Graphics,Laptop,"16.0""",,32GB LPDDR5X,512GB NVMe SSD,SSD,Windows 11 Home,2466,2466,2466,2466,0,0,USD,,InStock,https://www.mediaexpert.pl/products/samsung-galaxy-book4-ultra-apple-m3-pro,2026-08-28T08:15:27.551208+00:00,2026-08-28
TERG / MediaExpert - PL,Poland,PL,TERG / MediaExpert - PL,1P Retailer,SKU-PL-0008,MSI Cyborg 15 - Intel Core Ultra 7 155H (Laptop),,MSI,Cyborg 15,Intel,Intel Core Ultra 7,Intel Core Ultra 7,155H,14th Gen / Meteor Lake,Integrated Intel Arc Graphics,Laptop,"14.0""",,16GB DDR5,512GB NVMe SSD,SSD,Windows 11 Home,2513,2513,2513,2513,0,0,USD,,InStock,https://www.mediaexpert.pl/products/msi-cyborg-15-intel-core-ultra-7,2026-08-28T08:15:27.551208+00:00,2026-08-28
TERG / MediaExpert - PL,Poland,PL,TERG / MediaExpert - PL,1P Retailer,SKU-PL-0009,"Apple MacBook Pro 16"" M3 Max - Intel Core i7 13700H (Laptop)",,Apple,"MacBook Pro 16"" M3 Max",Intel,Intel Core i7,Intel Core i7,13700H,13th Gen / Raptor Lake,NVIDIA GeForce RTX 4060,Laptop,"16.0""",,32GB LPDDR5X,1TB NVMe SSD,SSD,Windows 11 Home,2560,2253,2560,2253,307,12,USD,,InStock,https://www.mediaexpert.pl/products/apple-macbook-pro-16-m3-max-intel-core-i7,2026-08-28T08:15:27.551208+00:00,2026-08-28
TERG / MediaExpert - PL,Poland,PL,TERG / MediaExpert - PL,1P Retailer,SKU-PL-0010,Dell Inspiron 16 Plus (7640) - Intel Core 7 150U (Laptop),,Dell,Inspiron 16 Plus (7640),Intel,Intel Core 7,Intel Core 7,150U,14th Gen / Series 1,Integrated Intel Arc Graphics,Laptop,"14.0""",,16GB DDR5,512GB NVMe SSD,SSD,Windows 11 Home,2607,2138,2607,2138,469,18,USD,,InStock,https://www.mediaexpert.pl/products/dell-inspiron-16-plus-7640--intel-core-7,2026-08-28T08:15:27.551208+00:00,2026-08-28
TERG / MediaExpert - PL,Poland,PL,TERG / MediaExpert - PL,1P Retailer,,HP OMEN 16 Transcend - AMD Ryzen 9 7945HX (Laptop),,HP,OMEN 16 Transcend,AMD,AMD Ryzen 9,AMD Ryzen 9,7945HX,Zen 4 / Dragon Range,Integrated Intel Arc Graphics,Laptop,"16.0""",,32GB LPDDR5X,512GB NVMe SSD,SSD,Windows 11 Home,2654,2654,2654,2654,0,0,USD,,InStock,https://www.mediaexpert.pl/products/hp-omen-16-transcend-amd-ryzen-9,2026-08-28T08:15:27.551208+00:00,2026-08-28
TERG / MediaExpert - PL,Poland,PL,TERG / MediaExpert - PL,1P Retailer,SKU-PL-0012,Lenovo ThinkBook 16 Gen 6 - Snapdragon X Elite X1E-80-100 (Desktop PC),,Lenovo,ThinkBook 16 Gen 6,Qualcomm,Snapdragon X Elite,Snapdragon X Elite,X1E-80-100,Oryon ARM,NVIDIA GeForce RTX 4060,Desktop,"27""",,16GB DDR5,1TB NVMe SSD,SSD,Windows 11 Home,2701,2377,2701,2377,324,12,USD,,InStock,https://www.mediaexpert.pl/products/lenovo-thinkbook-16-gen-6-snapdragon-x-elite,2026-08-28T08:15:27.551208+00:00,2026-08-28
TERG / MediaExpert - PL,Poland,PL,TERG / MediaExpert - PL,1P Retailer,SKU-PL-0013,ASUS ExpertBook B9 - Intel Core Ultra 9 185H (Laptop),,ASUS,ExpertBook B9,Intel,Intel Core Ultra 9,Intel Core Ultra 9,185H,14th Gen / Meteor Lake,Integrated Intel Arc Graphics,Laptop,"16.0""",,32GB LPDDR5X,512GB NVMe SSD,SSD,Windows 11 Home,2748,2748,2748,2748,0,0,USD,,InStock,https://www.mediaexpert.pl/products/asus-expertbook-b9-intel-core-ultra-9,2026-08-28T08:15:27.551208+00:00,2026-08-28
TERG / MediaExpert - PL,Poland,PL,TERG / MediaExpert - PL,1P Retailer,SKU-PL-0014,Acer Swift Go 14 AI - Intel Core i9 14900HX (Laptop),,Acer,Swift Go 14 AI,Intel,Intel Core i9,Intel Core i9,14900HX,14th Gen / Raptor Lake-HX,Integrated Intel Arc Graphics,Laptop,"14.0""",,16GB DDR5,512GB NVMe SSD,SSD,Windows 11 Home,2795,2795,2795,2795,0,0,USD,,InStock,https://www.mediaexpert.pl/products/acer-swift-go-14-ai-intel-core-i9,2026-08-28T08:15:27.551208+00:00,2026-08-28
TERG / MediaExpert - PL,Poland,PL,TERG / MediaExpert - PL,1P Retailer,SKU-PL-0015,Samsung Galaxy Book4 Pro - AMD Ryzen 5 7520U (Laptop),,Samsung,Galaxy Book4 Pro,AMD,AMD Ryzen 5,AMD Ryzen 5,7520U,Zen 2 / Mendocino,NVIDIA GeForce RTX 4060,Laptop,"16.0""",,32GB LPDDR5X,1TB NVMe SSD,SSD,Windows 11 Home,642,565,642,565,77,12,USD,,InStock,https://www.mediaexpert.pl/products/samsung-galaxy-book4-pro-amd-ryzen-5,2026-08-28T08:15:27.551208+00:00,2026-08-28
TERG / MediaExpert - PL,Poland,PL,TERG / MediaExpert - PL,1P Retailer,SKU-PL-0016,MSI Stealth 16 AI Studio - Apple M3 M3 (Laptop),,MSI,Stealth 16 AI Studio,Apple,Apple M3,Apple M3,M3,3nm Apple Silicon,Integrated Intel Arc Graphics,Laptop,"14.0""",,16GB DDR5,512GB NVMe SSD,SSD,Windows 11 Home,689,689,689,689,0,0,USD,,InStock,https://www.mediaexpert.pl/products/msi-stealth-16-ai-studio-apple-m3,2026-08-28T08:15:27.551208+00:00,2026-08-28
TERG / MediaExpert - PL,Poland,PL,TERG / MediaExpert - PL,1P Retailer,SKU-PL-0017,"Apple MacBook Pro 16"" M3 Max - Intel Core Ultra 5 125H (Laptop)",,Apple,"MacBook Pro 16"" M3 Max",Intel,Intel Core Ultra 5,Intel Core Ultra 5,125H,14th Gen / Meteor Lake,Integrated Intel Arc Graphics,Laptop,"16.0""",,32GB LPDDR5X,512GB NVMe SSD,SSD,Windows 11 Home,736,736,736,736,0,0,USD,,InStock,https://www.mediaexpert.pl/products/apple-macbook-pro-16-m3-max-intel-core-ultra-5,2026-08-28T08:15:27.551208+00:00,2026-08-28
TERG / MediaExpert - PL,Poland,PL,TERG / MediaExpert - PL,1P Retailer,SKU-PL-0018,Dell Alienware m16 R2 - Intel Core i5 1335U (Desktop PC),,Dell,Alienware m16 R2,Intel,Intel Core i5,Intel Core i5,1335U,13th Gen / Raptor Lake,NVIDIA GeForce RTX 4060,Desktop,"27""",,16GB DDR5,1TB NVMe SSD,SSD,Windows 11 Home,783,689,783,689,94,12,USD,,InStock,https://www.mediaexpert.pl/products/dell-alienware-m16-r2-intel-core-i5,2026-08-28T08:15:27.551208+00:00,2026-08-28
TERG / MediaExpert - PL,Poland,PL,TERG / MediaExpert - PL,1P Retailer,SKU-PL-0019,HP Victus 15 - AMD Ryzen 7 7840HS (Laptop),,HP,Victus 15,AMD,AMD Ryzen 7,AMD Ryzen 7,7840HS,Zen 4 / Phoenix,Integrated Intel Arc Graphics,Laptop,"16.0""",,32GB LPDDR5X,512GB NVMe SSD,SSD,Windows 11 Home,830,830,830,830,0,0,USD,,InStock,https://www.mediaexpert.pl/products/hp-victus-15-amd-ryzen-7,2026-08-28T08:15:27.551208+00:00,2026-08-28
TERG / MediaExpert - PL,Poland,PL,TERG / MediaExpert - PL,1P Retailer,SKU-PL-0020,Lenovo LOQ 15IRX9 - Apple M3 Pro M3 Pro (Laptop),,Lenovo,LOQ 15IRX9,Apple,Apple M3 Pro,Apple M3 Pro,M3 Pro,3nm Apple Silicon,Integrated Intel Arc Graphics,Laptop,"14.0""",,16GB DDR5,512GB NVMe SSD,SSD,Windows 11 Home,877,719,877,719,158,18,USD,,InStock,https://www.mediaexpert.pl/products/lenovo-loq-15irx9-apple-m3-pro,2026-08-28T08:15:27.551208+00:00,2026-08-28
TERG / MediaExpert - PL,Poland,PL,TERG / MediaExpert - PL,1P Retailer,SKU-PL-0021,ASUS Zenbook Duo (2024) - Intel Core Ultra 7 155H (Laptop),,ASUS,Zenbook Duo (2024),Intel,Intel Core Ultra 7,Intel Core Ultra 7,155H,14th Gen / Meteor Lake,NVIDIA GeForce RTX 4060,Laptop,"16.0""",,32GB LPDDR5X,1TB NVMe SSD,SSD,Windows 11 Home,924,813,924,813,111,12,USD,,InStock,https://www.mediaexpert.pl/products/asus-zenbook-duo-2024--intel-core-ultra-7,2026-08-28T08:15:27.551208+00:00,2026-08-28
TERG / MediaExpert - PL,Poland,PL,TERG / MediaExpert - PL,1P Retailer,,Acer Swift X 14 - Intel Core i7 13700H (Laptop),,Acer,Swift X 14,Intel,Intel Core i7,Intel Core i7,13700H,13th Gen / Raptor Lake,Integrated Intel Arc Graphics,Laptop,"14.0""",,16GB DDR5,512GB NVMe SSD,SSD,Windows 11 Home,971,971,971,971,0,0,USD,,InStock,https://www.mediaexpert.pl/products/acer-swift-x-14-intel-core-i7,2026-08-28T08:15:27.551208+00:00,2026-08-28
TERG / MediaExpert - PL,Poland,PL,TERG / MediaExpert - PL,1P Retailer,SKU-PL-0023,Samsung Galaxy Book4 360 - Intel Core 7 150U (Laptop),,Samsung,Galaxy Book4 360,Intel,Intel Core 7,Intel Core 7,150U,14th Gen / Series 1,Integrated Intel Arc Graphics,Laptop,"16.0""",,32GB LPDDR5X,512GB NVMe SSD,SSD,Windows 11 Home,1018,1018,1018,1018,0,0,USD,,InStock,https://www.mediaexpert.pl/products/samsung-galaxy-book4-360-intel-core-7,2026-08-28T08:15:27.551208+00:00,2026-08-28
TERG / MediaExpert - PL,Poland,PL,TERG / MediaExpert - PL,1P Retailer,SKU-PL-0024,MSI Modern 14 - AMD Ryzen 9 7945HX (Desktop PC),,MSI,Modern 14,AMD,AMD Ryzen 9,AMD Ryzen 9,7945HX,Zen 4 / Dragon Range,NVIDIA GeForce RTX 4060,Desktop,"27""",,16GB DDR5,1TB NVMe SSD,SSD,Windows 11 Home,1065,937,1065,937,128,12,USD,,InStock,https://www.mediaexpert.pl/products/msi-modern-14-amd-ryzen-9,2026-08-28T08:15:27.551208+00:00,2026-08-28
TERG / MediaExpert - PL,Poland,PL,TERG / MediaExpert - PL,1P Retailer,SKU-PL-0025,"Apple MacBook Pro 16"" M3 Max - Snapdragon X Elite X1E-80-100 (Laptop)",,Apple,"MacBook Pro 16"" M3 Max",Qualcomm,Snapdragon X Elite,Snapdragon X Elite,X1E-80-100,Oryon ARM,Integrated Intel Arc Graphics,Laptop,"16.0""",,32GB LPDDR5X,512GB NVMe SSD,SSD,Windows 11 Home,1112,912,1112,912,200,18,USD,,InStock,https://www.mediaexpert.pl/products/apple-macbook-pro-16-m3-max-snapdragon-x-elite,2026-08-28T08:15:27.551208+00:00,2026-08-28
TERG / MediaExpert - PL,Poland,PL,TERG / MediaExpert - PL,1P Retailer,SKU-PL-0026,Dell Latitude 5540 - Intel Core Ultra 9 185H (Laptop),,Dell,Latitude 5540,Intel,Intel Core Ultra 9,Intel Core Ultra 9,185H,14th Gen / Meteor Lake,Integrated Intel Arc Graphics,Laptop,"14.0""",,16GB DDR5,512GB NVMe SSD,SSD,Windows 11 Home,1159,1159,1159,1159,0,0,USD,,InStock,https://www.mediaexpert.pl/products/dell-latitude-5540-intel-core-ultra-9,2026-08-28T08:15:27.551208+00:00,2026-08-28
TERG / MediaExpert - PL,Poland,PL,TERG / MediaExpert - PL,1P Retailer,SKU-PL-0027,HP EliteBook 840 G10 - Intel Core i9 14900HX (Laptop),,HP,EliteBook 840 G10,Intel,Intel Core i9,Intel Core i9,14900HX,14th Gen / Raptor Lake-HX,NVIDIA GeForce RTX 4060,Laptop,"16.0""",,32GB LPDDR5X,1TB NVMe SSD,SSD,Windows 11 Home,1206,1061,1206,1061,145,12,USD,,InStock,https://www.mediaexpert.pl/products/hp-elitebook-840-g10-intel-core-i9,2026-08-28T08:15:27.551208+00:00,2026-08-28
TERG / MediaExpert - PL,Poland,PL,TERG / MediaExpert - PL,1P Retailer,SKU-PL-0028,Lenovo ThinkPad X1 Carbon Gen 12 - AMD Ryzen 5 7520U (Laptop),,Lenovo,ThinkPad X1 Carbon Gen 12,AMD,AMD Ryzen 5,AMD Ryzen 5,7520U,Zen 2 / Mendocino,Integrated Intel Arc Graphics,Laptop,"14.0""",,16GB DDR5,512GB NVMe SSD,SSD,Windows 11 Home,1253,1253,1253,1253,0,0,USD,,InStock,https://www.mediaexpert.pl/products/lenovo-thinkpad-x1-carbon-gen-12-amd-ryzen-5,2026-08-28T08:15:27.551208+00:00,2026-08-28
TERG / MediaExpert - PL,Poland,PL,TERG / MediaExpert - PL,1P Retailer,SKU-PL-0029,ASUS Zenbook 14 OLED - Apple M3 M3 (Laptop),,ASUS,Zenbook 14 OLED,Apple,Apple M3,Apple M3,M3,3nm Apple Silicon,Integrated Intel Arc Graphics,Laptop,"16.0""",,32GB LPDDR5X,512GB NVMe SSD,SSD,Windows 11 Home,1300,1300,1300,1300,0,0,USD,,InStock,https://www.mediaexpert.pl/products/asus-zenbook-14-oled-apple-m3,2026-08-28T08:15:27.551208+00:00,2026-08-28
TERG / MediaExpert - PL,Poland,PL,TERG / MediaExpert - PL,1P Retailer,SKU-PL-0030,Acer Aspire 5 - Intel Core Ultra 5 125H (Desktop PC),,Acer,Aspire 5,Intel,Intel Core Ultra 5,Intel Core Ultra 5,125H,14th Gen / Meteor Lake,NVIDIA GeForce RTX 4060,Desktop,"27""",,16GB DDR5,1TB NVMe SSD,SSD,Windows 11 Home,1347,1185,1347,1185,162,12,USD,,InStock,https://www.mediaexpert.pl/products/acer-aspire-5-intel-core-ultra-5,2026-08-28T08:15:27.551208+00:00,2026-08-28
Elkjop - SE,Sweden,SE,Elkjop - SE,1P Retailer,SKU-SE-0001,MSI Stealth 16 AI Studio - Apple M3 Pro M3 Pro (Laptop),,MSI,Stealth 16 AI Studio,Apple,Apple M3 Pro,Apple M3 Pro,M3 Pro,3nm Apple Silicon,Integrated Intel Arc Graphics,Laptop,"16.0""",,32GB LPDDR5X,512GB NVMe SSD,SSD,Windows 11 Home,2273,2273,2273,2273,0,0,USD,,InStock,https://www.elgiganten.se/products/msi-stealth-16-ai-studio-apple-m3-pro,2026-08-28T08:15:27.551208+00:00,2026-08-28
Elkjop - SE,Sweden,SE,Elkjop - SE,1P Retailer,SKU-SE-0002,"Apple MacBook Air 13"" M3 - Intel Core Ultra 7 155H (Laptop)",,Apple,"MacBook Air 13"" M3",Intel,Intel Core Ultra 7,Intel Core Ultra 7,155H,14th Gen / Meteor Lake,Integrated Intel Arc Graphics,Laptop,"14.0""",,16GB DDR5,512GB NVMe SSD,SSD,Windows 11 Home,2320,2320,2320,2320,0,0,USD,,InStock,https://www.elgiganten.se/products/apple-macbook-air-13-m3-intel-core-ultra-7,2026-08-28T08:15:27.551208+00:00,2026-08-28
Elkjop - SE,Sweden,SE,Elkjop - SE,1P Retailer,SKU-SE-0003,Dell Inspiron 16 Plus (7640) - Intel Core i7 13700H (Laptop),,Dell,Inspiron 16 Plus (7640),Intel,Intel Core i7,Intel Core i7,13700H,13th Gen / Raptor Lake,NVIDIA GeForce RTX 4060,Laptop,"16.0""",,32GB LPDDR5X,1TB NVMe SSD,SSD,Windows 11 Home,2367,2083,2367,2083,284,12,USD,,InStock,https://www.elgiganten.se/products/dell-inspiron-16-plus-7640--intel-core-i7,2026-08-28T08:15:27.551208+00:00,2026-08-28
Elkjop - SE,Sweden,SE,Elkjop - SE,1P Retailer,SKU-SE-0004,HP OMEN 16 Transcend - Intel Core 7 150U (Laptop),,HP,OMEN 16 Transcend,Intel,Intel Core 7,Intel Core 7,150U,14th Gen / Series 1,Integrated Intel Arc Graphics,Laptop,"14.0""",,16GB DDR5,512GB NVMe SSD,SSD,Windows 11 Home,2414,2414,2414,2414,0,0,USD,,InStock,https://www.elgiganten.se/products/hp-omen-16-transcend-intel-core-7,2026-08-28T08:15:27.551208+00:00,2026-08-28
Elkjop - SE,Sweden,SE,Elkjop - SE,1P Retailer,SKU-SE-0005,Lenovo ThinkBook 16 Gen 6 - AMD Ryzen 9 7945HX (Laptop),,Lenovo,ThinkBook 16 Gen 6,AMD,AMD Ryzen 9,AMD Ryzen 9,7945HX,Zen 4 / Dragon Range,Integrated Intel Arc Graphics,Laptop,"16.0""",,32GB LPDDR5X,512GB NVMe SSD,SSD,Windows 11 Home,2461,2018,2461,2018,443,18,USD,,InStock,https://www.elgiganten.se/products/lenovo-thinkbook-16-gen-6-amd-ryzen-9,2026-08-28T08:15:27.551208+00:00,2026-08-28
Elkjop - SE,Sweden,SE,Elkjop - SE,1P Retailer,SKU-SE-0006,ASUS ExpertBook B9 - Snapdragon X Elite X1E-80-100 (Desktop PC),,ASUS,ExpertBook B9,Qualcomm,Snapdragon X Elite,Snapdragon X Elite,X1E-80-100,Oryon ARM,NVIDIA GeForce RTX 4060,Desktop,"27""",,16GB DDR5,1TB NVMe SSD,SSD,Windows 11 Home,2508,2207,2508,2207,301,12,USD,,InStock,https://www.elgiganten.se/products/asus-expertbook-b9-snapdragon-x-elite,2026-08-28T08:15:27.551208+00:00,2026-08-28
Elkjop - SE,Sweden,SE,Elkjop - SE,1P Retailer,SKU-SE-0007,Acer Swift Go 14 AI - Intel Core Ultra 9 185H (Laptop),,Acer,Swift Go 14 AI,Intel,Intel Core Ultra 9,Intel Core Ultra 9,185H,14th Gen / Meteor Lake,Integrated Intel Arc Graphics,Laptop,"16.0""",,32GB LPDDR5X,512GB NVMe SSD,SSD,Windows 11 Home,2555,2555,2555,2555,0,0,USD,,InStock,https://www.elgiganten.se/products/acer-swift-go-14-ai-intel-core-ultra-9,2026-08-28T08:15:27.551208+00:00,2026-08-28
Elkjop - SE,Sweden,SE,Elkjop - SE,1P Retailer,SKU-SE-0008,Samsung Galaxy Book4 360 - Intel Core i9 14900HX (Laptop),,Samsung,Galaxy Book4 360,Intel,Intel Core i9,Intel Core i9,14900HX,14th Gen / Raptor Lake-HX,Integrated Intel Arc Graphics,Laptop,"14.0""",,16GB DDR5,512GB NVMe SSD,SSD,Windows 11 Home,2602,2602,2602,2602,0,0,USD,,InStock,https://www.elgiganten.se/products/samsung-galaxy-book4-360-intel-core-i9,2026-08-28T08:15:27.551208+00:00,2026-08-28
Elkjop - SE,Sweden,SE,Elkjop - SE,1P Retailer,SKU-SE-0009,MSI Modern 14 - AMD Ryzen 5 7520U (Laptop),,MSI,Modern 14,AMD,AMD Ryzen 5,AMD Ryzen 5,7520U,Zen 2 / Mendocino,NVIDIA GeForce RTX 4060,Laptop,"16.0""",,32GB LPDDR5X,1TB NVMe SSD,SSD,Windows 11 Home,2649,2331,2649,2331,318,12,USD,,InStock,https://www.elgiganten.se/products/msi-modern-14-amd-ryzen-5,2026-08-28T08:15:27.551208+00:00,2026-08-28
